Miguel Carballo,*Movistar Panama Championship,1,66.82706766917293,65.18796992481202,70.5079365079365,63.60317460317461,99000
Jim McGovern,*Movistar Panama Championship,2,68.82706766917293,66.18796992481202,68.5079365079365,64.60317460317461,41067
Hunter Haas,*Movistar Panama Championship,2,64.82706766917293,66.18796992481202,68.5079365079365,68.60317460317461,41067
Patrick Sheehan,*Movistar Panama Championship,2,66.82706766917293,62.18796992481202,69.5079365079365,69.60317460317461,41067
Camilo Benedetti,*Movistar Panama Championship,5,67.82706766917293,68.18796992481202,69.5079365079365,63.60317460317461,20900
Marc Turnesa,*Movistar Panama Championship,5,70.82706766917293,64.18796992481202,62.507936507936506,71.60317460317461,20900
Jeremy Anderson,*Movistar Panama Championship,7,68.82706766917293,65.18796992481202,70.5079365079365,65.60317460317461,16005
Chris Nallen,*Movistar Panama Championship,7,68.82706766917293,69.18796992481202,65.5079365079365,66.60317460317461,16005
Tim Wilkinson,*Movistar Panama Championship,7,70.82706766917293,64.18796992481202,66.5079365079365,68.60317460317461,16005
Richard Johnson,*Movistar Panama Championship,7,67.82706766917293,70.18796992481202,63.507936507936506,68.60317460317461,16005
Gary Christian,*Movistar Panama Championship,7,67.82706766917293,66.18796992481202,65.5079365079365,70.60317460317461,16005
Omar Uresti,*Movistar Panama Championship,12,66.82706766917293,68.18796992481202,69.5079365079365,66.60317460317461,11550
Tim O'Neal,*Movistar Panama Championship,12,66.82706766917293,66.18796992481202,70.5079365079365,67.60317460317461,11550
Ted Potter Jr.,*Movistar Panama Championship,12,67.82706766917293,65.18796992481202,66.5079365079365,71.60317460317461,11550
Justin Bolli,*Movistar Panama Championship,15,71.82706766917293,64.18796992481202,68.5079365079365,67.60317460317461,9900
Rick Price,*Movistar Panama Championship,16,66.82706766917293,67.18796992481202,69.5079365079365,69.60317460317461,9075
Adam Riddering,*Movistar Panama Championship,16,67.82706766917293,63.18796992481202,71.5079365079365,70.60317460317461,9075
John Kimbell,*Movistar Panama Championship,18,69.82706766917293,67.18796992481202,68.5079365079365,68.60317460317461,7425
Steve Pate,*Movistar Panama Championship,18,67.82706766917293,70.18796992481202,67.5079365079365,68.60317460317461,7425
Garth Mulroy,*Movistar Panama Championship,18,64.82706766917293,68.18796992481202,71.5079365079365,69.60317460317461,7425
Ryan Blaum,*Movistar Panama Championship,18,70.82706766917293,65.18796992481202,67.5079365079365,70.60317460317461,7425
Danny Briggs,*Movistar Panama Championship,22,70.82706766917293,68.18796992481202,70.5079365079365,65.60317460317461,5324
Chris Smith,*Movistar Panama Championship,22,68.82706766917293,69.18796992481202,69.5079365079365,67.60317460317461,5324
Kevin Gessino-Kraft,*Movistar Panama Championship,22,71.82706766917293,66.18796992481202,68.5079365079365,68.60317460317461,5324
Bob Burns,*Movistar Panama Championship,22,65.82706766917293,71.18796992481202,68.5079365079365,69.60317460317461,5324
Jason Caron,*Movistar Panama Championship,22,68.82706766917293,69.18796992481202,66.5079365079365,70.60317460317461,5324
D.A. Points,*Movistar Panama Championship,27,68.82706766917293,69.18796992481202,70.5079365079365,67.60317460317461,3982
Roger Tambellini,*Movistar Panama Championship,27,67.82706766917293,70.18796992481202,70.5079365079365,67.60317460317461,3982
Scott Gump,*Movistar Panama Championship,27,69.82706766917293,69.18796992481202,68.5079365079365,68.60317460317461,3982
Grant Waite,*Movistar Panama Championship,27,66.82706766917293,68.18796992481202,70.5079365079365,70.60317460317461,3982
Peter Tomasulo,*Movistar Panama Championship,27,65.82706766917293,68.18796992481202,68.5079365079365,73.60317460317461,3982
B.J. Staten,*Movistar Panama Championship,32,68.82706766917293,70.18796992481202,71.5079365079365,66.60317460317461,3300
Vance Veazey,*Movistar Panama Championship,32,66.82706766917293,71.18796992481202,68.5079365079365,70.60317460317461,3300
Kevin Johnson,*Movistar Panama Championship,32,66.82706766917293,65.18796992481202,73.5079365079365,71.60317460317461,3300
Jon Mills,*Movistar Panama Championship,32,69.82706766917293,69.18796992481202,66.5079365079365,71.60317460317461,3300
Andrew Johnson,*Movistar Panama Championship,32,67.82706766917293,62.18796992481202,73.5079365079365,73.60317460317461,3300
Franklin Langham,*Movistar Panama Championship,37,66.82706766917293,72.18796992481202,71.5079365079365,67.60317460317461,2492
Erik Compton,*Movistar Panama Championship,37,65.82706766917293,72.18796992481202,71.5079365079365,68.60317460317461,2492
Matt Weibring,*Movistar Panama Championship,37,68.82706766917293,69.18796992481202,71.5079365079365,68.60317460317461,2492
Aaron Watkins,*Movistar Panama Championship,37,68.82706766917293,70.18796992481202,70.5079365079365,68.60317460317461,2492
Sal Spallone,*Movistar Panama Championship,37,72.82706766917293,66.18796992481202,69.5079365079365,69.60317460317461,2492
Chris Baryla,*Movistar Panama Championship,37,67.82706766917293,67.18796992481202,71.5079365079365,71.60317460317461,2492
Joseph Alfieri,*Movistar Panama Championship,37,66.82706766917293,71.18796992481202,68.5079365079365,71.60317460317461,2492
David Sanchez,*Movistar Panama Championship,37,69.82706766917293,69.18796992481202,67.5079365079365,71.60317460317461,2492
John Riegger,*Movistar Panama Championship,37,65.82706766917293,69.18796992481202,70.5079365079365,72.60317460317461,2492
Chris M. Anderson,*Movistar Panama Championship,37,68.82706766917293,66.18796992481202,68.5079365079365,74.60317460317461,2492
Andrew Pratt,*Movistar Panama Championship,47,70.82706766917293,68.18796992481202,73.5079365079365,66.60317460317461,1973
Tom Scherrer,*Movistar Panama Championship,47,64.82706766917293,69.18796992481202,74.5079365079365,70.60317460317461,1973
Jess Daley,*Movistar Panama Championship,47,68.82706766917293,66.18796992481202,72.5079365079365,71.60317460317461,1973
Esteban Toledo,*Movistar Panama Championship,47,69.82706766917293,68.18796992481202,68.5079365079365,72.60317460317461,1973
Martin Laird,*Movistar Panama Championship,51,67.82706766917293,70.18796992481202,70.5079365079365,71.60317460317461,1884
David Hearn,*Movistar Panama Championship,51,70.82706766917293,64.18796992481202,72.5079365079365,72.60317460317461,1884
Mike Capone,*Movistar Panama Championship,53,66.82706766917293,70.18796992481202,72.5079365079365,71.60317460317461,1801
Mario Tiziani,*Movistar Panama Championship,53,73.82706766917293,65.18796992481202,70.5079365079365,71.60317460317461,1801
Rafa Echenique,*Movistar Panama Championship,53,66.82706766917293,66.18796992481202,74.5079365079365,73.60317460317461,1801
Deane Pappas,*Movistar Panama Championship,53,70.82706766917293,67.18796992481202,69.5079365079365,73.60317460317461,1801
Len Mattiace,*Movistar Panama Championship,57,68.82706766917293,70.18796992481202,67.5079365079365,75.60317460317461,1733
